year;localidad;tipo_de_violencia;sexo;no_casos;poblacion;tasa_por_100000
2017;sumapaz;Económica;Total general;4.0;7457;53.6
2017;distrito;Económica;Total general;1328.0;8080734;16.4
2017;usaquen;Negligencia ;Total general;890.0;474186;187.7
2017;chapinero;Negligencia ;Total general;152.0;126591;120.1
2017;santa fe;Negligencia ;Total general;359.0;95201;377.1
2017;san cristobal;Negligencia ;Total general;1081.0;394358;274.1
2017;usme;Negligencia ;Total general;1404.0;340101;412.8
2017;tunjuelito;Negligencia ;Total general;384.0;187971;204.3
2017;bosa;Negligencia ;Total general;1337.0;731047;182.9
2017;kennedy;Negligencia ;Total general;1247.0;1208980;103.1
2017;fontibon;Negligencia ;Total general;333.0;413734;80.5
2017;engativa;Negligencia ;Total general;851.0;878434;96.9
2017;suba;Negligencia ;Total general;1204.0;1282978;93.8
2017;barrios unidos;Negligencia ;Total general;137.0;267106;51.3
2017;teusaquillo;Negligencia ;Total general;86.0;140473;61.2
2017;los martires;Negligencia ;Total general;291.0;93716;310.5
2017;antonio narino;Negligencia ;Total general;137.0;109254;125.4
2017;puente aranda;Negligencia ;Total general;226.0;221906;101.8
2017;la candelaria;Negligencia ;Total general;48.0;22438;213.9
2017;rafael uribe uribe;Negligencia ;Total general;932.0;350944;265.6
2017;ciudad bolivar;Negligencia ;Total general;2596.0;733859;353.7
2017;sumapaz;Negligencia ;Total general;32.0;7457;429.1
2017;distrito;Negligencia ;Total general;13731.0;8080734;169.9
2017;usaquen;Abandono;Total general;115.0;474186;24.3
2017;chapinero;Abandono;Total general;44.0;126591;34.8
2017;santa fe;Abandono;Total general;36.0;95201;37.8
2017;san cristobal;Abandono;Total general;103.0;394358;26.1
2017;usme;Abandono;Total general;118.0;340101;34.7
2017;tunjuelito;Abandono;Total general;40.0;187971;21.3
2017;bosa;Abandono;Total general;110.0;731047;15.0
2017;kennedy;Abandono;Total general;110.0;1208980;9.1
2017;fontibon;Abandono;Total general;49.0;413734;11.8
2017;engativa;Abandono;Total general;116.0;878434;13.2
2017;suba;Abandono;Total general;147.0;1282978;11.5
2017;barrios unidos;Abandono;Total general;45.0;267106;16.8
2017;teusaquillo;Abandono;Total general;19.0;140473;13.5
2017;los martires;Abandono;Total general;23.0;93716;24.5
2017;antonio narino;Abandono;Total general;14.0;109254;12.8
2017;puente aranda;Abandono;Total general;22.0;221906;9.9
2017;la candelaria;Abandono;Total general;11.0;22438;49.0
2017;rafael uribe uribe;Abandono;Total general;71.0;350944;20.2
2017;ciudad bolivar;Abandono;Total general;196.0;733859;26.7
2017;sumapaz;Abandono;Total general;14.0;7457;187.7
2017;distrito;Abandono;Total general;1403.0;8080734;17.4
2018;usaquen;Emocional;Total general;1398.0;475275;294.1
2018;chapinero;Emocional;Total general;401.0;126192;317.8
2018;santa fe;Emocional;Total general;713.0;93857;759.7
2018;san cristobal;Emocional;Total general;2177.0;392220;555.0
2018;usme;Emocional;Total general;2504.0;342940;730.2
2018;tunjuelito;Emocional;Total general;821.0;186383;440.5
2018;bosa;Emocional;Total general;3488.0;753496;462.9
2018;kennedy;Emocional;Total general;3234.0;1230539;262.8
2018;fontibon;Emocional;Total general;857.0;424038;202.1
2018;engativa;Emocional;Total general;2180.0;883319;246.8
2018;suba;Emocional;Total general;3173.0;1315509;241.2
2018;barrios unidos;Emocional;Total general;428.0;270280;158.4
2018;teusaquillo;Emocional;Total general;326.0;140135;232.6
2018;los martires;Emocional;Total general;504.0;93248;540.5
2018;antonio narino;Emocional;Total general;344.0;109199;315.0
2018;puente aranda;Emocional;Total general;687.0;218555;314.3
2018;la candelaria;Emocional;Total general;109.0;22243;490.0
2018;rafael uribe uribe;Emocional;Total general;2199.0;348023;631.9
2018;ciudad bolivar;Emocional;Total general;5011.0;748012;669.9
2018;sumapaz;Emocional;Total general;111.0;7584;1463.6
2018;distrito;Emocional;Total general;30710.0;8181047;375.4
2018;usaquen;Física;Total general;411.0;475275;86.5
2018;chapinero;Física;Total general;119.0;126192;94.3
2018;santa fe;Física;Total general;160.0;93857;170.5
2018;san cristobal;Física;Total general;463.0;392220;118.0
2018;usme;Física;Total general;523.0;342940;152.5
2018;tunjuelito;Física;Total general;196.0;186383;105.2
2018;bosa;Física;Total general;815.0;753496;108.2
2018;kennedy;Física;Total general;987.0;1230539;80.2
2018;fontibon;Física;Total general;288.0;424038;67.9
2018;engativa;Física;Total general;712.0;883319;80.6
2018;suba;Física;Total general;1006.0;1315509;76.5
2018;barrios unidos;Física;Total general;122.0;270280;45.1
2018;teusaquillo;Física;Total general;105.0;140135;74.9
2018;los martires;Física;Total general;107.0;93248;114.7
2018;antonio narino;Física;Total general;102.0;109199;93.4
2018;puente aranda;Física;Total general;238.0;218555;108.9
2018;la candelaria;Física;Total general;27.0;22243;121.4
2018;rafael uribe uribe;Física;Total general;491.0;348023;141.1
2018;ciudad bolivar;Física;Total general;906.0;748012;121.1
2018;sumapaz;Física;Total general;12.0;7584;158.2
2018;distrito;Física;Total general;7806.0;8181047;95.4
2018;usaquen;Sexual;Total general;268.0;475275;56.4
2018;chapinero;Sexual;Total general;95.0;126192;75.3
2018;santa fe;Sexual;Total general;118.0;93857;125.7
2018;san cristobal;Sexual;Total general;431.0;392220;109.9
2018;usme;Sexual;Total general;578.0;342940;168.5
2018;tunjuelito;Sexual;Total general;191.0;186383;102.5
2018;bosa;Sexual;Total general;913.0;753496;121.2
2018;kennedy;Sexual;Total general;917.0;1230539;74.5
2018;fontibon;Sexual;Total general;250.0;424038;59.0
2018;engativa;Sexual;Total general;512.0;883319;58.0
2018;suba;Sexual;Total general;649.0;1315509;49.3
2018;barrios unidos;Sexual;Total general;87.0;270280;32.2
2018;teusaquillo;Sexual;Total general;72.0;140135;51.4
2018;los martires;Sexual;Total general;79.0;93248;84.7
2018;antonio narino;Sexual;Total general;63.0;109199;57.7
2018;puente aranda;Sexual;Total general;188.0;218555;86.0
2018;la candelaria;Sexual;Total general;27.0;22243;121.4
2018;rafael uribe uribe;Sexual;Total general;413.0;348023;118.7
2018;ciudad bolivar;Sexual;Total general;1055.0;748012;141.0
2018;sumapaz;Sexual;Total general;13.0;7584;171.4
2018;distrito;Sexual;Total general;6929.0;8181047;84.7
2018;usaquen;Económica;Total general;51.0;475275;10.7
2018;chapinero;Económica;Total general;16.0;126192;12.7
2018;santa fe;Económica;Total general;25.0;93857;26.6
2018;san cristobal;Económica;Total general;59.0;392220;15.0
2018;usme;Económica;Total general;55.0;342940;16.0
2018;tunjuelito;Económica;Total general;11.0;186383;5.9
2018;bosa;Económica;Total general;185.0;753496;24.6
2018;kennedy;Económica;Total general;130.0;1230539;10.6
2018;fontibon;Económica;Total general;42.0;424038;9.9
2018;engativa;Económica;Total general;74.0;883319;8.4
2018;suba;Económica;Total general;70.0;1315509;5.3
2018;barrios unidos;Económica;Total general;25.0;270280;9.2
2018;teusaquillo;Económica;Total general;11.0;140135;7.8
2018;los martires;Económica;Total general;16.0;93248;17.2
2018;antonio narino;Económica;Total general;16.0;109199;14.7
2018;puente aranda;Económica;Total general;32.0;218555;14.6
2018;la candelaria;Económica;Total general;3.0;22243;13.5
2018;rafael uribe uribe;Económica;Total general;55.0;348023;15.8
2018;ciudad bolivar;Económica;Total general;94.0;748012;12.6
2018;sumapaz;Económica;Total general;2.0;7584;26.4
2018;distrito;Económica;Total general;972.0;8181047;11.9
2018;usaquen;Negligencia ;Total general;524.0;475275;110.3
2018;chapinero;Negligencia ;Total general;146.0;126192;115.7
2018;santa fe;Negligencia ;Total general;426.0;93857;453.9
2018;san cristobal;Negligencia ;Total general;1250.0;392220;318.7
2018;usme;Negligencia ;Total general;1438.0;342940;419.3
2018;tunjuelito;Negligencia ;Total general;426.0;186383;228.6
2018;bosa;Negligencia ;Total general;1872.0;753496;248.4
2018;kennedy;Negligencia ;Total general;1408.0;1230539;114.4
2018;fontibon;Negligencia ;Total general;337.0;424038;79.5
2018;engativa;Negligencia ;Total general;803.0;883319;90.9
2018;suba;Negligencia ;Total general;1271.0;1315509;96.6
2018;barrios unidos;Negligencia ;Total general;149.0;270280;55.1
2018;teusaquillo;Negligencia ;Total general;119.0;140135;84.9
2018;los martires;Negligencia ;Total general;331.0;93248;355.0
2018;antonio narino;Negligencia ;Total general;156.0;109199;142.9
2018;puente aranda;Negligencia ;Total general;272.0;218555;124.5
2018;la candelaria;Negligencia ;Total general;59.0;22243;265.3
2018;rafael uribe uribe;Negligencia ;Total general;1142.0;348023;328.1
2018;ciudad bolivar;Negligencia ;Total general;3112.0;748012;416.0
2018;sumapaz;Negligencia ;Total general;65.0;7584;857.1
2018;distrito;Negligencia ;Total general;15326.0;8181047;187.3
2018;usaquen;Abandono;Total general;78.0;475275;16.4
2018;chapinero;Abandono;Total general;14.0;126192;11.1
2018;santa fe;Abandono;Total general;35.0;93857;37.3
2018;san cristobal;Abandono;Total general;91.0;392220;23.2
2018;usme;Abandono;Total general;78.0;342940;22.7
2018;tunjuelito;Abandono;Total general;38.0;186383;20.4
2018;bosa;Abandono;Total general;159.0;753496;21.1
2018;kennedy;Abandono;Total general;121.0;1230539;9.8
2018;fontibon;Abandono;Total general;23.0;424038;5.4
2018;engativa;Abandono;Total general;77.0;883319;8.7
2018;suba;Abandono;Total general;118.0;1315509;9.0
2018;barrios unidos;Abandono;Total general;38.0;270280;14.1
2018;teusaquillo;Abandono;Total general;13.0;140135;9.3
2018;los martires;Abandono;Total general;18.0;93248;19.3
2018;antonio narino;Abandono;Total general;23.0;109199;21.1
2018;puente aranda;Abandono;Total general;50.0;218555;22.9
2018;la candelaria;Abandono;Total general;5.0;22243;22.5
2018;rafael uribe uribe;Abandono;Total general;117.0;348023;33.6
2018;ciudad bolivar;Abandono;Total general;138.0;748012;18.4
2018;sumapaz;Abandono;Total general;14.0;7584;184.6
2018;distrito;Abandono;Total general;1248.0;8181047;15.3
2019;usaquen;Emocional;Total general;1130.0;476184;237.3
2019;chapinero;Emocional;Total general;380.0;125750;302.2
2019;santa fe;Emocional;Total general;862.0;92490;932.0
2019;san cristobal;Emocional;Total general;2899.0;389945;743.4
2019;usme;Emocional;Total general;2367.0;345689;684.7
2019;tunjuelito;Emocional;Total general;881.0;184743;476.9
2019;bosa;Emocional;Total general;4149.0;776363;534.4
2019;kennedy;Emocional;Total general;4163.0;1252014;332.5
2019;fontibon;Emocional;Total general;989.0;434446;227.6
2019;engativa;Emocional;Total general;2232.0;887886;251.4
2019;suba;Emocional;Total general;3013.0;1348372;223.5
2019;barrios unidos;Emocional;Total general;352.0;273396;128.8
2019;teusaquillo;Emocional;Total general;403.0;139776;288.3
2019;los martires;Emocional;Total general;715.0;92755;770.8
2019;antonio narino;Emocional;Total general;436.0;109104;399.6
2019;puente aranda;Emocional;Total general;909.0;215191;422.4
2019;la candelaria;Emocional;Total general;136.0;22041;617.0
2019;rafael uribe uribe;Emocional;Total general;2466.0;344990;714.8
2019;ciudad bolivar;Emocional;Total general;4330.0;762184;568.1
2019;sumapaz;Emocional;Total general;65.0;7711;843.0
2019;distrito;Emocional;Total general;32877.0;8281030;397.0
2019;usaquen;Física;Total general;388.0;476184;81.5
2019;chapinero;Física;Total general;113.0;125750;89.9
2019;santa fe;Física;Total general;225.0;92490;243.3
2019;san cristobal;Física;Total general;712.0;389945;182.6
2019;usme;Física;Total general;505.0;345689;146.1
2019;tunjuelito;Física;Total general;232.0;184743;125.6
2019;bosa;Física;Total general;951.0;776363;122.5
2019;kennedy;Física;Total general;1141.0;1252014;91.1
2019;fontibon;Física;Total general;319.0;434446;73.4
2019;engativa;Física;Total general;770.0;887886;86.7
2019;suba;Física;Total general;1000.0;1348372;74.2
2019;barrios unidos;Física;Total general;125.0;273396;45.7
2019;teusaquillo;Física;Total general;120.0;139776;85.9
2019;los martires;Física;Total general;136.0;92755;146.6
2019;antonio narino;Física;Total general;108.0;109104;99.0
2019;puente aranda;Física;Total general;267.0;215191;124.1
2019;la candelaria;Física;Total general;35.0;22041;158.8
2019;rafael uribe uribe;Física;Total general;612.0;344990;177.4
2019;ciudad bolivar;Física;Total general;936.0;762184;122.8
2019;sumapaz;Física;Total general;12.0;7711;155.6
2019;distrito;Física;Total general;8707.0;8281030;105.1
2019;usaquen;Sexual;Total general;271.0;476184;56.9
2019;chapinero;Sexual;Total general;110.0;125750;87.5
2019;santa fe;Sexual;Total general;200.0;92490;216.2
2019;san cristobal;Sexual;Total general;671.0;389945;172.1
2019;usme;Sexual;Total general;526.0;345689;152.2
2019;tunjuelito;Sexual;Total general;223.0;184743;120.7
2019;bosa;Sexual;Total general;1118.0;776363;144.0
2019;kennedy;Sexual;Total general;1156.0;1252014;92.3
2019;fontibon;Sexual;Total general;325.0;434446;74.8
2019;engativa;Sexual;Total general;588.0;887886;66.2
2019;suba;Sexual;Total general;813.0;1348372;60.3
2019;barrios unidos;Sexual;Total general;92.0;273396;33.7
2019;teusaquillo;Sexual;Total general;116.0;139776;83.0
2019;los martires;Sexual;Total general;137.0;92755;147.7
2019;antonio narino;Sexual;Total general;123.0;109104;112.7
2019;puente aranda;Sexual;Total general;249.0;215191;115.7
2019;la candelaria;Sexual;Total general;33.0;22041;149.7
2019;rafael uribe uribe;Sexual;Total general;613.0;344990;177.7
2019;ciudad bolivar;Sexual;Total general;1105.0;762184;145.0
2019;sumapaz;Sexual;Total general;5.0;7711;64.8
2019;distrito;Sexual;Total general;8474.0;8281030;102.3
2019;usaquen;Económica;Total general;24.0;476184;5.0
2019;chapinero;Económica;Total general;8.0;125750;6.4
2019;santa fe;Económica;Total general;15.0;92490;16.2
2019;san cristobal;Económica;Total general;53.0;389945;13.6
2019;usme;Económica;Total general;38.0;345689;11.0
2019;tunjuelito;Económica;Total general;15.0;184743;8.1
2019;bosa;Económica;Total general;104.0;776363;13.4
2019;kennedy;Económica;Total general;137.0;1252014;10.9
2019;fontibon;Económica;Total general;35.0;434446;8.1
2019;engativa;Económica;Total general;39.0;887886;4.4
2019;suba;Económica;Total general;97.0;1348372;7.2
2019;barrios unidos;Económica;Total general;9.0;273396;3.3
2019;teusaquillo;Económica;Total general;13.0;139776;9.3
2019;los martires;Económica;Total general;21.0;92755;22.6
2019;antonio narino;Económica;Total general;3.0;109104;2.7
2019;puente aranda;Económica;Total general;39.0;215191;18.1
2019;la candelaria;Económica;Total general;2.0;22041;9.1
2019;rafael uribe uribe;Económica;Total general;47.0;344990;13.6
2019;ciudad bolivar;Económica;Total general;105.0;762184;13.8
2019;sumapaz;Económica;Total general;0.0;7711;0.0
2019;distrito;Económica;Total general;804.0;8281030;9.7
2019;usaquen;Negligencia ;Total general;390.0;476184;81.9
2019;chapinero;Negligencia ;Total general;143.0;125750;113.7
2019;santa fe;Negligencia ;Total general;460.0;92490;497.4
2019;san cristobal;Negligencia ;Total general;1558.0;389945;399.5
2019;usme;Negligencia ;Total general;1483.0;345689;429.0
2019;tunjuelito;Negligencia ;Total general;446.0;184743;241.4
2019;bosa;Negligencia ;Total general;2276.0;776363;293.2
2019;kennedy;Negligencia ;Total general;1942.0;1252014;155.1
2019;fontibon;Negligencia ;Total general;353.0;434446;81.3
2019;engativa;Negligencia ;Total general;740.0;887886;83.3
2019;suba;Negligencia ;Total general;1017.0;1348372;75.4
2019;barrios unidos;Negligencia ;Total general;123.0;273396;45.0
2019;teusaquillo;Negligencia ;Total general;167.0;139776;119.5
2019;los martires;Negligencia ;Total general;448.0;92755;483.0
2019;antonio narino;Negligencia ;Total general;198.0;109104;181.5
2019;puente aranda;Negligencia ;Total general;424.0;215191;197.0
2019;la candelaria;Negligencia ;Total general;68.0;22041;308.5
2019;rafael uribe uribe;Negligencia ;Total general;1238.0;344990;358.9
2019;ciudad bolivar;Negligencia ;Total general;2493.0;762184;327.1
2019;sumapaz;Negligencia ;Total general;39.0;7711;505.8
2019;distrito;Negligencia ;Total general;16006.0;8281030;193.3
2019;usaquen;Abandono;Total general;41.0;476184;8.6
2019;chapinero;Abandono;Total general;17.0;125750;13.5
2019;santa fe;Abandono;Total general;40.0;92490;43.2
2019;san cristobal;Abandono;Total general;122.0;389945;31.3
2019;usme;Abandono;Total general;180.0;345689;52.1
2019;tunjuelito;Abandono;Total general;75.0;184743;40.6
2019;bosa;Abandono;Total general;221.0;776363;28.5
2019;kennedy;Abandono;Total general;208.0;1252014;16.6
2019;fontibon;Abandono;Total general;37.0;434446;8.5
2019;engativa;Abandono;Total general;78.0;887886;8.8
2019;suba;Abandono;Total general;116.0;1348372;8.6
2019;barrios unidos;Abandono;Total general;15.0;273396;5.5
2019;teusaquillo;Abandono;Total general;27.0;139776;19.3
2019;los martires;Abandono;Total general;31.0;92755;33.4
2019;antonio narino;Abandono;Total general;19.0;109104;17.4
2019;puente aranda;Abandono;Total general;55.0;215191;25.6
2019;la candelaria;Abandono;Total general;4.0;22041;18.1
2019;rafael uribe uribe;Abandono;Total general;104.0;344990;30.1
2019;ciudad bolivar;Abandono;Total general;299.0;762184;39.2
2019;sumapaz;Abandono;Total general;9.0;7711;116.7
2019;distrito;Abandono;Total general;1698.0;8281030;20.5
2020;usaquen;Emocional;Total general;951.0;476931;199.4
2020;chapinero;Emocional;Total general;255.0;125294;203.5
2020;santa fe;Emocional;Total general;542.0;91111;594.9
2020;san cristobal;Emocional;Total general;1619.0;387560;417.7
2020;usme;Emocional;Total general;2192.0;348332;629.3
2020;tunjuelito;Emocional;Total general;851.0;183067;464.9
2020;bosa;Emocional;Total general;3512.0;799660;439.2
2020;kennedy;Emocional;Total general;3531.0;1273390;277.3
2020;fontibon;Emocional;Total general;994.0;444951;223.4
2020;engativa;Emocional;Total general;1724.0;892169;193.2
2020;suba;Emocional;Total general;2460.0;1381597;178.1
2020;barrios unidos;Emocional;Total general;306.0;276453;110.7
2020;teusaquillo;Emocional;Total general;315.0;139369;226.0
2020;los martires;Emocional;Total general;369.0;92234;400.1
2020;antonio narino;Emocional;Total general;283.0;108976;259.7
2020;puente aranda;Emocional;Total general;678.0;211802;320.1
2020;la candelaria;Emocional;Total general;92.0;21830;421.4
2020;rafael uribe uribe;Emocional;Total general;1471.0;341886;430.3
2020;ciudad bolivar;Emocional;Total general;3666.0;776351;472.2
2020;sumapaz;Emocional;Total general;79.0;7838;1007.9
2020;distrito;Emocional;Total general;25892.0;8380801;308.9
2020;usaquen;Física;Total general;355.0;476931;74.4
2020;chapinero;Física;Total general;98.0;125294;78.2
2020;santa fe;Física;Total general;198.0;91111;217.3
2020;san cristobal;Física;Total general;510.0;387560;131.6
2020;usme;Física;Total general;632.0;348332;181.4
2020;tunjuelito;Física;Total general;235.0;183067;128.4
2020;bosa;Física;Total general;1043.0;799660;130.4
2020;kennedy;Física;Total general;1066.0;1273390;83.7
2020;fontibon;Física;Total general;326.0;444951;73.3
2020;engativa;Física;Total general;605.0;892169;67.8
2020;suba;Física;Total general;950.0;1381597;68.8
2020;barrios unidos;Física;Total general;84.0;276453;30.4
2020;teusaquillo;Física;Total general;113.0;139369;81.1
2020;los martires;Física;Total general;133.0;92234;144.2
2020;antonio narino;Física;Total general;83.0;108976;76.2
2020;puente aranda;Física;Total general;254.0;211802;119.9
2020;la candelaria;Física;Total general;31.0;21830;142.0
2020;rafael uribe uribe;Física;Total general;473.0;341886;138.4
2020;ciudad bolivar;Física;Total general;1022.0;776351;131.6
2020;sumapaz;Física;Total general;5.0;7838;63.8
2020;distrito;Física;Total general;8217.0;8380801;98.0
2020;usaquen;Sexual;Total general;239.0;476931;50.1
2020;chapinero;Sexual;Total general;56.0;125294;44.7
2020;santa fe;Sexual;Total general;150.0;91111;164.6
2020;san cristobal;Sexual;Total general;530.0;387560;136.8
2020;usme;Sexual;Total general;601.0;348332;172.5
2020;tunjuelito;Sexual;Total general;239.0;183067;130.6
2020;bosa;Sexual;Total general;1039.0;799660;129.9
2020;kennedy;Sexual;Total general;1024.0;1273390;80.4
2020;fontibon;Sexual;Total general;288.0;444951;64.7
2020;engativa;Sexual;Total general;591.0;892169;66.2
2020;suba;Sexual;Total general;724.0;1381597;52.4
2020;barrios unidos;Sexual;Total general;106.0;276453;38.3
2020;teusaquillo;Sexual;Total general;97.0;139369;69.6
2020;los martires;Sexual;Total general;109.0;92234;118.2
2020;antonio narino;Sexual;Total general;95.0;108976;87.2
2020;puente aranda;Sexual;Total general;196.0;211802;92.5
2020;la candelaria;Sexual;Total general;21.0;21830;96.2
2020;rafael uribe uribe;Sexual;Total general;432.0;341886;126.4
2020;ciudad bolivar;Sexual;Total general;1123.0;776351;144.7
2020;sumapaz;Sexual;Total general;9.0;7838;114.8
2020;distrito;Sexual;Total general;7669.0;8380801;91.5
2020;usaquen;Económica;Total general;32.0;476931;6.7
2020;chapinero;Económica;Total general;15.0;125294;12.0
2020;santa fe;Económica;Total general;21.0;91111;23.0
2020;san cristobal;Económica;Total general;40.0;387560;10.3
2020;usme;Económica;Total general;48.0;348332;13.8
2020;tunjuelito;Económica;Total general;14.0;183067;7.6
2020;bosa;Económica;Total general;121.0;799660;15.1
2020;kennedy;Económica;Total general;127.0;1273390;10.0
2020;fontibon;Económica;Total general;46.0;444951;10.3
2020;engativa;Económica;Total general;65.0;892169;7.3
2020;suba;Económica;Total general;78.0;1381597;5.6
2020;barrios unidos;Económica;Total general;4.0;276453;1.4
2020;teusaquillo;Económica;Total general;26.0;139369;18.7
2020;los martires;Económica;Total general;15.0;92234;16.3
2020;antonio narino;Económica;Total general;4.0;108976;3.7
2020;puente aranda;Económica;Total general;29.0;211802;13.7
2020;la candelaria;Económica;Total general;1.0;21830;4.6
2020;rafael uribe uribe;Económica;Total general;35.0;341886;10.2
2020;ciudad bolivar;Económica;Total general;62.0;776351;8.0
2020;sumapaz;Económica;Total general;0.0;7838;0.0
2020;distrito;Económica;Total general;783.0;8380801;9.3
2020;usaquen;Negligencia ;Total general;336.0;476931;70.5
2020;chapinero;Negligencia ;Total general;100.0;125294;79.8
2020;santa fe;Negligencia ;Total general;187.0;91111;205.2
2020;san cristobal;Negligencia ;Total general;564.0;387560;145.5
2020;usme;Negligencia ;Total general;1153.0;348332;331.0
2020;tunjuelito;Negligencia ;Total general;439.0;183067;239.8
2020;bosa;Negligencia ;Total general;1563.0;799660;195.5
2020;kennedy;Negligencia ;Total general;1548.0;1273390;121.6
2020;fontibon;Negligencia ;Total general;389.0;444951;87.4
2020;engativa;Negligencia ;Total general;457.0;892169;51.2
2020;suba;Negligencia ;Total general;695.0;1381597;50.3
2020;barrios unidos;Negligencia ;Total general;101.0;276453;36.5
2020;teusaquillo;Negligencia ;Total general;99.0;139369;71.0
2020;los martires;Negligencia ;Total general;145.0;92234;157.2
2020;antonio narino;Negligencia ;Total general;95.0;108976;87.2
2020;puente aranda;Negligencia ;Total general;229.0;211802;108.1
2020;la candelaria;Negligencia ;Total general;33.0;21830;151.2
2020;rafael uribe uribe;Negligencia ;Total general;521.0;341886;152.4
2020;ciudad bolivar;Negligencia ;Total general;1872.0;776351;241.1
2020;sumapaz;Negligencia ;Total general;52.0;7838;663.4
2020;distrito;Negligencia ;Total general;10579.0;8380801;126.2
2020;usaquen;Abandono;Total general;30.0;476931;6.3
2020;chapinero;Abandono;Total general;9.0;125294;7.2
2020;santa fe;Abandono;Total general;19.0;91111;20.9
2020;san cristobal;Abandono;Total general;74.0;387560;19.1
2020;usme;Abandono;Total general;53.0;348332;15.2
2020;tunjuelito;Abandono;Total general;25.0;183067;13.7
2020;bosa;Abandono;Total general;148.0;799660;18.5
2020;kennedy;Abandono;Total general;126.0;1273390;9.9
2020;fontibon;Abandono;Total general;39.0;444951;8.8
2020;engativa;Abandono;Total general;36.0;892169;4.0
2020;suba;Abandono;Total general;72.0;1381597;5.2
2020;barrios unidos;Abandono;Total general;11.0;276453;4.0
2020;teusaquillo;Abandono;Total general;9.0;139369;6.5
2020;los martires;Abandono;Total general;16.0;92234;17.3
2020;antonio narino;Abandono;Total general;11.0;108976;10.1
2020;puente aranda;Abandono;Total general;35.0;211802;16.5
2020;la candelaria;Abandono;Total general;6.0;21830;27.5
2020;rafael uribe uribe;Abandono;Total general;57.0;341886;16.7
2020;ciudad bolivar;Abandono;Total general;87.0;776351;11.2
2020;sumapaz;Abandono;Total general;14.0;7838;178.6
2020;distrito;Abandono;Total general;877.0;8380801;10.5
2021;usaquen;Emocional;Total general;248.0;106732;232.4
2021;chapinero;Emocional;Total general;65.0;27448;236.8
2021;santa fe;Emocional;Total general;154.0;24077;639.6
2021;san cristobal;Emocional;Total general;550.0;102808;535.0
2021;usme;Emocional;Total general;703.0;112474;625.0
2021;tunjuelito;Emocional;Total general;198.0;42755;463.1
2021;bosa;Emocional;Total general;920.0;193115;476.4
2021;kennedy;Emocional;Total general;1151.0;236214;487.3
2021;fontibon;Emocional;Total general;263.0;79737;329.8
2021;engativa;Emocional;Total general;614.0;160175;383.3
2021;suba;Emocional;Total general;734.0;268635;273.2
2021;barrios unidos;Emocional;Total general;104.0;25474;408.3
2021;teusaquillo;Emocional;Total general;68.0;23078;294.7
2021;los martires;Emocional;Total general;118.0;17049;692.1
2021;antonio narino;Emocional;Total general;90.0;17531;513.4
2021;puente aranda;Emocional;Total general;180.0;47927;375.6
2021;la candelaria;Emocional;Total general;22.0;2693;816.9
2021;rafael uribe uribe;Emocional;Total general;377.0;94532;398.8
2021;ciudad bolivar;Emocional;Total general;1128.0;186565;604.6
2021;sumapaz;Emocional;Total general;42.0;1126;3730.0
2021;distrito;Emocional;Total general;7729.0;1770145;436.6
2021;usaquen;Física;Total general;42.0;106732;39.4
2021;chapinero;Física;Total general;11.0;27448;40.1
2021;santa fe;Física;Total general;25.0;24077;103.8
2021;san cristobal;Física;Total general;121.0;102808;117.7
2021;usme;Física;Total general;79.0;112474;70.2
2021;tunjuelito;Física;Total general;25.0;42755;58.5
2021;bosa;Física;Total general;175.0;193115;90.6
2021;kennedy;Física;Total general;232.0;236214;98.2
2021;fontibon;Física;Total general;55.0;79737;69.0
2021;engativa;Física;Total general;85.0;160175;53.1
2021;suba;Física;Total general;129.0;268635;48.0
2021;barrios unidos;Física;Total general;16.0;25474;62.8
2021;teusaquillo;Física;Total general;15.0;23078;65.0
2021;los martires;Física;Total general;19.0;17049;111.4
2021;antonio narino;Física;Total general;13.0;17531;74.2
2021;puente aranda;Física;Total general;40.0;47927;83.5
2021;la candelaria;Física;Total general;3.0;2693;111.4
2021;rafael uribe uribe;Física;Total general;64.0;94532;67.7
2021;ciudad bolivar;Física;Total general;158.0;186565;84.7
2021;sumapaz;Física;Total general;3.0;1126;266.4
2021;distrito;Física;Total general;1310.0;1770145;74.0
2021;usaquen;Sexual;Total general;89.0;106732;83.4
2021;chapinero;Sexual;Total general;25.0;27448;91.1
2021;santa fe;Sexual;Total general;56.0;24077;232.6
2021;san cristobal;Sexual;Total general;234.0;102808;227.6
2021;usme;Sexual;Total general;252.0;112474;224.1
2021;tunjuelito;Sexual;Total general;73.0;42755;170.7
2021;bosa;Sexual;Total general;328.0;193115;169.8
2021;kennedy;Sexual;Total general;436.0;236214;184.6
2021;fontibon;Sexual;Total general;103.0;79737;129.2
2021;engativa;Sexual;Total general;285.0;160175;177.9
2021;suba;Sexual;Total general;313.0;268635;116.5
2021;barrios unidos;Sexual;Total general;36.0;25474;141.3
2021;teusaquillo;Sexual;Total general;30.0;23078;130.0
2021;los martires;Sexual;Total general;47.0;17049;275.7
2021;antonio narino;Sexual;Total general;37.0;17531;211.1
2021;puente aranda;Sexual;Total general;63.0;47927;131.4
2021;la candelaria;Sexual;Total general;7.0;2693;259.9
2021;rafael uribe uribe;Sexual;Total general;162.0;94532;171.4
2021;ciudad bolivar;Sexual;Total general;430.0;186565;230.5
2021;sumapaz;Sexual;Total general;6.0;1126;532.9
2021;distrito;Sexual;Total general;3012.0;1770145;170.2
